,quarter_id,lat,lon,coordinates,area,population,great_parks_count,great_parks_area,great_parks_ndvi,good_parks_count,good_parks_area,good_parks_ndvi,ok_parks_count,ok_parks_area,ok_parks_ndvi,general_ndvi,general_area
695,way/315450242,56.79753534615384,60.44488803076923,"[(56.7975257, 60.4459827), (56.7977512, 60.4456601), (56.7978055, 60.4455825), (56.7978679, 60.445482), (56.798061, 60.4451707), (56.798023, 60.4450665), (56.7980637, 60.4449872), (56.7975206, 60.4437673), (56.7972382, 60.4441839), (56.7969966, 60.4436582), (56.7968228, 60.4436731), (56.7967576, 60.4443475), (56.7975257, 60.4459827)]",11044.45,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
696,way/315450243,56.80623044166666,60.440439733333335,"[(56.8048515, 60.441303), (56.805875, 60.4407426), (56.8063203, 60.4406435), (56.8070587, 60.4407873), (56.8078134, 60.4409013), (56.8079491, 60.4400781), (56.8066298, 60.4398203), (56.8063366, 60.4397905), (56.8063447, 60.4395277), (56.8060026, 60.4395823), (56.8047321, 60.4407972), (56.8048515, 60.441303)]",18674.15,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
697,way/315450244,56.8048714875,60.44836423125,"[(56.8041571, 60.4478819), (56.8038693, 60.448353), (56.8038938, 60.4486555), (56.8040562, 60.4489177), (56.8042909, 60.4492964), (56.8047327, 60.4500093), (56.804911, 60.4496463), (56.8050865, 60.4492891), (56.8052587, 60.4489385), (56.8054269, 60.4485961), (56.805641, 60.4481602), (56.8057925, 60.4478518), (56.8059652, 60.4475001), (56.8055363, 60.4467513), (56.8051686, 60.4460986), (56.8041571, 60.4478819)]",27225.09,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
698,way/315450245,56.80556446153847,60.44231980769231,"[(56.8052747, 60.4433208), (56.805402, 60.4430949), (56.8058065, 60.4428172), (56.8059992, 60.442599), (56.8059178, 60.4422519), (56.8059694, 60.4422073), (56.8060925, 60.4421006), (56.8060925, 60.4409575), (56.8059197, 60.4410136), (56.8047602, 60.4417009), (56.8049995, 60.4422446), (56.8048293, 60.4425284), (56.8052747, 60.4433208)]",13150.68,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
699,way/315450246,56.7999877,60.44398583333333,"[(56.8012082, 60.4432004), (56.7990155, 60.4429269), (56.7987544, 60.4432635), (56.7998143, 60.4456619), (56.7999256, 60.4456619), (56.8012082, 60.4432004)]",23933.64,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
700,way/315450247,56.80338061428571,60.448982542857145,"[(56.8032018, 60.4483609), (56.8031902, 60.4489311), (56.8031771, 60.4494226), (56.8035152, 60.4496905), (56.8036294, 60.4492847), (56.8037488, 60.4488271), (56.8032018, 60.4483609)]",3227.35,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
701,way/315450248,56.80382148571429,60.44216125714286,"[(56.8036194, 60.4431764), (56.804233, 60.442016), (56.8046321, 60.4414408), (56.8044529, 60.4408309), (56.8031362, 60.4421747), (56.8030574, 60.4423136), (56.8036194, 60.4431764)]",9975.77,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
702,way/315450249,56.7988022,60.44861291428572,"[(56.7997329, 60.4481236), (56.7981174, 60.4480327), (56.7977294, 60.4482191), (56.7982318, 60.4491663), (56.7983594, 60.4492605), (56.7997116, 60.4493646), (56.7997329, 60.4481236)]",14413.38,50,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
703,way/315450250,56.7983701375,60.4465548875,"[(56.7981469, 60.446315), (56.7982876, 60.4466168), (56.7981831, 60.4467954), (56.798183, 60.4469947), (56.7987764, 60.4470416), (56.7987722, 60.4464994), (56.798465, 60.4458612), (56.7981469, 60.446315)]",3464.52,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
704,way/315450251,56.8012358,60.44915936666666,"[(56.800866, 60.448221), (56.8008155, 60.4511373), (56.8015303, 60.4498129), (56.8016531, 60.4492869), (56.8016839, 60.4482771), (56.800866, 60.448221)]",11532.52,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
705,way/315450253,56.80612138888889,60.44869783333334,"[(56.806201, 60.4479438), (56.8060304, 60.4482781), (56.8058248, 60.4486813), (56.8056445, 60.4490347), (56.8059893, 60.4496298), (56.8061983, 60.4492975), (56.8064167, 60.448893), (56.8065865, 60.4485785), (56.806201, 60.4479438)]",5145.91,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
706,way/315450254,56.80019495714286,60.4502142,"[(56.8007027, 60.4481993), (56.7999131, 60.4481552), (56.7998824, 60.4509705), (56.7994873, 60.451662), (56.8000329, 60.4527285), (56.8006436, 60.4515846), (56.8007027, 60.4481993)]",23410.95,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
707,way/315450255,56.80266756,60.44385972,"[(56.8034973, 60.44334), (56.802976, 60.442502), (56.8023298, 60.4435781), (56.801985, 60.442983), (56.8013008, 60.4430326), (56.8024058, 60.4453285), (56.8028565, 60.4453781), (56.8028864, 60.4446839), (56.8029407, 60.444431), (56.8034973, 60.44334)]",19841.59,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
708,way/315450256,56.80429009,60.44648242,"[(56.8049665, 60.4457989), (56.8046054, 60.4451692), (56.8041982, 60.4460171), (56.8038995, 60.4458832), (56.8038457, 60.4465723), (56.8037312, 60.4480354), (56.8037991, 60.4479907), (56.8043624, 60.4469332), (56.8045264, 60.4466253), (56.8049665, 60.4457989)]",9433.32,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
709,way/315706423,56.8070771,60.47694349,"[(56.8081539, 60.4769367), (56.8072588, 60.4751794), (56.8070467, 60.474763), (56.8059733, 60.4766698), (56.8061884, 60.4770957), (56.8064771, 60.4776696), (56.8068614, 60.4783875), (56.806977, 60.4782006), (56.8076805, 60.4775959), (56.8081539, 60.4769367)]",27477.18,75,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
710,way/315742436,56.8161130368421,60.4715195263158,"[(56.8160157, 60.4728905), (56.8174482, 60.4733488), (56.8176296, 60.4717107), (56.817245, 60.471567), (56.8163696, 60.4697545), (56.8155715, 60.4694921), (56.8155281, 60.4700046), (56.8150706, 60.4714811), (56.8149771, 60.4726526), (56.8158454, 60.47286), (56.8159689, 60.4715482), (56.8159355, 60.4714872), (56.8158821, 60.4710246), (56.8160777, 60.4709031), (56.8161327, 60.4710928), (56.8161726, 60.4712188), (56.8161659, 60.4714079), (56.8160958, 60.471536), (56.8160157, 60.4728905)]",41113.99,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
711,way/315742437,56.815876980952375,60.46892728095238,"[(56.8145509, 60.4688952), (56.8154926, 60.4691332), (56.8155494, 60.4687183), (56.815506, 60.4686329), (56.8154355, 60.4684278), (56.8155299, 60.4681764), (56.8157047, 60.4682511), (56.8157263, 60.4684603), (56.8157097, 60.4686756), (56.8156396, 60.468761), (56.8156095, 60.4692003), (56.8163676, 60.4693833), (56.8166547, 60.4698226), (56.8171957, 60.470994), (56.8175289, 60.4705178), (56.8173562, 60.4699665), (56.8169179, 60.4692245), (56.8160681, 60.4680691), (56.8156146, 60.4677209), (56.8147079, 60.4675469), (56.8145509, 60.4688952)]",22405.54,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
712,way/315742442,56.81496128,60.47512428,"[(56.8145958, 60.4764684), (56.8151425, 60.4766638), (56.8155659, 60.4731399), (56.8149064, 60.4728809), (56.8145958, 60.4764684)]",15151.25,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
713,way/315742446,56.814793542857146,60.47052014285714,"[(56.8144913, 60.4691482), (56.8141796, 60.4722631), (56.8147888, 60.4724443), (56.8148927, 60.4713226), (56.8153225, 60.4699075), (56.8153886, 60.4694071), (56.8144913, 60.4691482)]",15638.56,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
714,way/315742448,56.8146074,60.47814436,"[(56.8145785, 60.4767337), (56.8142638, 60.4801457), (56.8146258, 60.4802152), (56.8149904, 60.4768935), (56.8145785, 60.4767337)]",9125.18,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
715,way/315742450,56.81699161111111,60.46496695555556,"[(56.8168523, 60.4638518), (56.8167862, 60.4638906), (56.8164698, 60.4644946), (56.8168687, 60.4653204), (56.8169137, 60.4654135), (56.8168665, 60.4655774), (56.8174285, 60.4665956), (56.8178865, 60.4657069), (56.8168523, 60.4638518)]",11237.18,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
716,way/315744049,56.81765114,60.48663018,"[(56.8174662, 60.4861855), (56.817339, 60.4868136), (56.81792, 60.4872721), (56.8180643, 60.4866942), (56.8174662, 60.4861855)]",2863.99,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
717,way/315744050,56.819067,60.487894,"[(56.8196938, 60.4871088), (56.8186109, 60.4871214), (56.8182259, 60.4885724), (56.8184769, 60.4887357), (56.8197007, 60.4887169), (56.8196938, 60.4871088)]",14081.95,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
718,way/315744051,56.81759481428571,60.4875243,"[(56.8172839, 60.4869455), (56.8171189, 60.4877244), (56.818109, 60.488541), (56.8182569, 60.4879694), (56.8175796, 60.4874292), (56.8175315, 60.4871151), (56.8172839, 60.4869455)]",5152.24,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
719,way/315744052,56.81815814285714,60.4857278,"[(56.8179062, 60.4851302), (56.8176931, 60.4860284), (56.8185044, 60.4866942), (56.8184837, 60.4858965), (56.8182706, 60.485752), (56.8183428, 60.4854631), (56.8179062, 60.4851302)]",4711.69,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
720,way/315744053,56.81845034285714,60.48904168571429,"[(56.8196973, 60.4890686), (56.8183737, 60.4891063), (56.8167751, 60.4877872), (56.8166136, 60.4885347), (56.8182947, 60.4899354), (56.8197007, 60.489791), (56.8196973, 60.4890686)]",17079.25,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
721,way/315744054,56.81883945,60.48567422,"[(56.8183528, 60.4848694), (56.8182701, 60.4852469), (56.8186542, 60.4855623), (56.8186639, 60.4867882), (56.8196898, 60.4867571), (56.8196995, 60.4861619), (56.8191307, 60.4859354), (56.819014, 60.4857533), (56.8185667, 60.4847983), (56.8183528, 60.4848694)]",8241.06,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
722,way/316014889,56.84774947272728,60.60540877272728,"[(56.8473699, 60.6033291), (56.8472206, 60.6032825), (56.8472012, 60.6033471), (56.8471486, 60.60354), (56.8470187, 60.6055346), (56.8470229, 60.6061174), (56.8470791, 60.6064707), (56.8471561, 60.6066651), (56.84736, 60.6069508), (56.8480024, 60.6080666), (56.8481609, 60.6077501), (56.8474084, 60.6065431), (56.8475074, 60.6064341), (56.848529, 60.6059986), (56.8485569, 60.6058592), (56.8485305, 60.6055802), (56.8484615, 60.605599), (56.8484394, 60.6053078), (56.84868, 60.6052303), (56.8488359, 60.6047138), (56.8474291, 60.6033438), (56.8473699, 60.6033291)]",29366.65,2075,0,0.0,0.0,7,46190.46,0.6268,16,146537.34,0.5879,0.5973,192727.81
723,way/316775557,56.90733323333333,60.62226493333333,"[(56.9063472, 60.6216132), (56.9067851, 60.6235111), (56.908013, 60.6238262), (56.9087559, 60.6224655), (56.907751, 60.6205604), (56.9063472, 60.6216132)]",33363.22,1875,4,6153.66,0.6279,16,47862.19,0.6847,37,65364.74,0.6291,0.6513,119380.59
724,way/318396249,56.78635607,60.52367634,"[(56.7859945, 60.521793), (56.7851039, 60.5233909), (56.7866885, 60.5263259), (56.7871905, 60.5254292), (56.7865233, 60.5241818), (56.78644, 60.5240261), (56.7863818, 60.5239115), (56.7867639, 60.5232152), (56.7864798, 60.5226968), (56.7859945, 60.521793)]",27183.25,250,1,72.04,0.4066,0,0.0,0.0,6,436943.55,0.4419,0.4419,437015.59
725,way/323518219,56.804842344444445,60.61301843333334,"[(56.8055474, 60.6119898), (56.8047118, 60.6122122), (56.804678, 60.6127315), (56.8044169, 60.612818), (56.8045014, 60.6137122), (56.8042197, 60.6138205), (56.8042629, 60.6142174), (56.8056956, 60.6136745), (56.8055474, 60.6119898)]",14003.76,4550,0,0.0,0.0,4,9939.22,0.4382,10,78230.76,0.5696,0.5548,88169.98
726,way/324169992,56.77883965555556,60.55133832222222,"[(56.7777479, 60.5501079), (56.7786831, 60.5517771), (56.7784858, 60.5521345), (56.7788664, 60.5528212), (56.779189, 60.5522203), (56.7796593, 60.5530758), (56.7804735, 60.5515334), (56.778704, 60.5482668), (56.7777479, 60.5501079)]",43073.04,3350,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
727,way/325358312,56.78524114,60.51426289999999,"[(56.7846992, 60.514663), (56.7850909, 60.5153908), (56.7860469, 60.513634), (56.7856695, 60.5129637), (56.7846992, 60.514663)]",9105.49,0,0,0.0,0.0,2,436191.01,0.4417,5,824.59,0.5428,0.4419,437015.59
728,way/329485879,56.83377288181818,60.528875081818185,"[(56.8332559, 60.5296192), (56.8342778, 60.5297667), (56.8343444, 60.5296863), (56.8343889, 60.5283599), (56.8343175, 60.5283473), (56.8341714, 60.5282539), (56.8337013, 60.528186), (56.8333018, 60.5280907), (56.8332684, 60.5282067), (56.8332184, 60.52949), (56.8332559, 60.5296192)]",11376.48,50,0,0.0,0.0,0,0.0,0.0,2,12553.73,0.6956,0.6956,12553.73
729,way/329485882,56.83248668,60.53356866,"[(56.8328137, 60.5330272), (56.8320631, 60.532958), (56.8319874, 60.5343439), (56.8327555, 60.534487), (56.8328137, 60.5330272)]",7392.92,50,0,0.0,0.0,1,5534.8,0.6905,2,10702.3,0.6461,0.6612,16237.09
730,way/329485884,56.83354763333333,60.53355903333334,"[(56.8340878, 60.5331933), (56.833061, 60.5330202), (56.8330126, 60.5330911), (56.8329822, 60.5343152), (56.8340544, 60.5345411), (56.8340878, 60.5331933)]",9697.08,0,0,0.0,0.0,1,5534.8,0.6905,2,10702.3,0.6461,0.6612,16237.09
731,way/329485886,56.8324422125,60.5307444,"[(56.8320505, 60.5326692), (56.8324833, 60.5326955), (56.8328443, 60.5326978), (56.8330493, 60.5280457), (56.8325144, 60.5279644), (56.8323904, 60.528138), (56.832155, 60.5310754), (56.8320505, 60.5326692)]",23223.5,325,0,0.0,0.0,1,5534.8,0.6905,2,10702.3,0.6461,0.6612,16237.09
732,way/329485887,56.83144494,60.53024991,"[(56.8319979, 60.5310435), (56.8321982, 60.5278235), (56.8310605, 60.527565), (56.8309481, 60.5295333), (56.8308883, 60.5306178), (56.8311866, 60.530677), (56.8311437, 60.5315727), (56.8314993, 60.5316557), (56.8315289, 60.5309671), (56.8319979, 60.5310435)]",26495.24,150,0,0.0,0.0,1,5534.8,0.6905,2,10702.3,0.6461,0.6612,16237.09
733,way/329485888,56.8352089,60.53145088888888,"[(56.835023, 60.5301976), (56.834898, 60.5328901), (56.8349354, 60.5330083), (56.8354004, 60.5330715), (56.8354484, 60.5329825), (56.8355532, 60.5303147), (56.8354843, 60.5302359), (56.8351144, 60.5301598), (56.835023, 60.5301976)]",10470.91,0,0,0.0,0.0,1,5534.8,0.6905,2,17070.82,0.5984,0.6209,22605.62
734,way/329485889,56.8336455,60.53112615,"[(56.8342332, 60.5302012), (56.8341963, 60.5301315), (56.8332323, 60.5298188), (56.8331672, 60.5298457), (56.8331251, 60.5299448), (56.8330164, 60.5326812), (56.8330693, 60.532782), (56.8340585, 60.5328763), (56.8341235, 60.5327788), (56.8342332, 60.5302012)]",21621.48,50,0,0.0,0.0,1,5534.8,0.6905,2,10702.3,0.6461,0.6612,16237.09
735,way/329485890,56.83461380999999,60.53148632999999,"[(56.8348323, 60.5330479), (56.8348954, 60.5312981), (56.8349612, 60.5301349), (56.8348271, 60.530117), (56.834443, 60.5300545), (56.8344216, 60.5301025), (56.8343249, 60.5310925), (56.8342645, 60.5329527), (56.8343358, 60.5330153), (56.8348323, 60.5330479)]",11356.82,50,0,0.0,0.0,1,5534.8,0.6905,2,17070.82,0.5984,0.6209,22605.62
736,way/329485891,56.834904210000005,60.53426349,"[(56.8353868, 60.533327), (56.8343768, 60.5331953), (56.8342892, 60.5333406), (56.834222, 60.533968), (56.8341678, 60.5354517), (56.8352766, 60.5355442), (56.8352857, 60.5353154), (56.8353013, 60.5350195), (56.8353491, 60.5341462), (56.8353868, 60.533327)]",17028.78,0,0,0.0,0.0,1,5534.8,0.6905,3,20754.18,0.5887,0.6102,26288.98
737,way/351636358,56.850570485714286,60.55350604285714,"[(56.8505263, 60.5526542), (56.8501721, 60.5530795), (56.8504708, 60.553969), (56.8506255, 60.5538222), (56.8507447, 60.554269), (56.8509277, 60.5540942), (56.8505263, 60.5526542)]",3621.28,0,0,0.0,0.0,0,0.0,0.0,1,47124.01,0.6414,0.6414,47124.01
738,way/355529038,56.8246071,60.60650396,"[(56.82503, 60.6060436), (56.8238965, 60.6064944), (56.8239664, 60.6071727), (56.8251126, 60.6067655), (56.82503, 60.6060436)]",5648.24,425,0,0.0,0.0,4,47729.92,0.7143,18,88634.3,0.6391,0.6654,136364.22
739,way/356985943,56.7499286875,60.5870001875,"[(56.7497465, 60.5864192), (56.7495604, 60.5871463), (56.7497359, 60.5873401), (56.750201, 60.5875874), (56.7503338, 60.5873159), (56.7501348, 60.587012), (56.7499706, 60.5867614), (56.7497465, 60.5864192)]",2974.21,50,0,0.0,0.0,0,0.0,0.0,1,31.42,0.4242,0.4242,31.42
740,way/357346385,56.78748222,60.53402487,"[(56.7881541, 60.5341532), (56.787796, 60.5334937), (56.787403, 60.5327743), (56.7868618, 60.5337316), (56.7870035, 60.5339844), (56.7870933, 60.5341503), (56.7871241, 60.5341114), (56.7874709, 60.5347846), (56.7877614, 60.534912), (56.7881541, 60.5341532)]",9587.91,325,0,0.0,0.0,0,0.0,0.0,2,92.85,0.3796,0.3796,92.85
741,way/360336821,56.81776715833333,60.35672110833334,"[(56.8180284, 60.3542197), (56.8166386, 60.3578191), (56.8170484, 60.3585642), (56.8172497, 60.3579834), (56.81742, 60.3578131), (56.8177102, 60.3571682), (56.8180032, 60.3576121), (56.8183, 60.3572349), (56.8178944, 60.356576), (56.8181164, 60.3561718), (56.8187682, 60.3552711), (56.8180284, 60.3542197)]",22964.09,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
742,way/360593589,56.78178233571429,60.530386885714286,"[(56.7817327, 60.5288787), (56.7815626, 60.5293168), (56.7814796, 60.5296114), (56.7813967, 60.530165), (56.7814033, 60.5310331), (56.7815255, 60.531738), (56.7817436, 60.5322981), (56.782167, 60.5315594), (56.7820416, 60.5311699), (56.7819775, 60.5307828), (56.7819898, 60.5303596), (56.7820441, 60.530013), (56.782156, 60.5296119), (56.7817327, 60.5288787)]",11702.22,0,0,0.0,0.0,0,0.0,0.0,2,436191.01,0.4417,0.4417,436191.01
743,way/361256379,56.72228451428572,60.63133950714285,"[(56.720671, 60.628834), (56.7210724, 60.6310592), (56.721109, 60.6318112), (56.7217164, 60.6316004), (56.7216605, 60.6309749), (56.7228743, 60.6307324), (56.7229997, 60.6331973), (56.7232397, 60.6336048), (56.7235341, 60.6337638), (56.7237359, 60.6329588), (56.7234033, 60.6323823), (56.7231524, 60.6299572), (56.7221435, 60.6290428), (56.720671, 60.628834)]",39153.18,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
744,way/363257596,56.72215415714286,60.31354871428572,"[(56.7213986, 60.3117388), (56.7224683, 60.3155997), (56.7227068, 60.3156317), (56.7227594, 60.3148199), (56.722556, 60.3137907), (56.7217914, 60.3115214), (56.7213986, 60.3117388)]",13583.16,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
745,way/363258554,56.717395,60.292385025,"[(56.7166758, 60.2917716), (56.7166685, 60.2924441), (56.7166851, 60.2931865), (56.7177994, 60.2931971), (56.7177256, 60.292454), (56.7184703, 60.2924639), (56.7184595, 60.2917914), (56.7166758, 60.2917716)]",13705.04,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
746,way/363258555,56.717773820000005,60.28993282,"[(56.7184861, 60.2897193), (56.7167054, 60.289682), (56.7167054, 60.2902694), (56.7184861, 60.2902741), (56.7184861, 60.2897193)]",6934.08,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
747,way/363258556,56.71590796,60.2909186,"[(56.7166489, 60.2904376), (56.7148113, 60.2905108), (56.7147943, 60.291587), (56.7166364, 60.29162), (56.7166489, 60.2904376)]",14165.65,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
748,way/363258558,56.719297000000005,60.2921398,"[(56.7185689, 60.29182), (56.7185664, 60.2925286), (56.7203904, 60.2925892), (56.7203904, 60.2919412), (56.7185689, 60.29182)]",8430.5,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
749,way/363258559,56.71587029999999,60.29386956,"[(56.7165888, 60.2933078), (56.7147943, 60.293288), (56.7147979, 60.2947188), (56.7165817, 60.2947254), (56.7165888, 60.2933078)]",17375.18,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
750,way/363258560,56.71965014,60.293960260000006,"[(56.7203802, 60.293446), (56.7185604, 60.2934064), (56.7185677, 60.2947317), (56.7203622, 60.2947712), (56.7203802, 60.293446)]",16330.32,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
751,way/363258561,56.7206371,60.29338554,"[(56.7204918, 60.2936988), (56.7208397, 60.2937781), (56.7208653, 60.2928783), (56.7204969, 60.2928737), (56.7204918, 60.2936988)]",2110.35,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
752,way/363258562,56.7158725,60.29272366,"[(56.7165889, 60.2924507), (56.7148015, 60.2924375), (56.7148015, 60.293143), (56.7165817, 60.2931364), (56.7165889, 60.2924507)]",8460.92,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
753,way/363258563,56.71771776666666,60.29381658333333,"[(56.7184667, 60.293354), (56.7175875, 60.2933869), (56.7166649, 60.293321), (56.7166541, 60.2947451), (56.7184667, 60.2947385), (56.7184667, 60.293354)]",17003.71,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
754,way/363261312,56.71744665,60.30328816666667,"[(56.7172953, 60.3032227), (56.7174137, 60.3036521), (56.71766, 60.303404), (56.7175984, 60.3031472), (56.7174172, 60.3030803), (56.7172953, 60.3032227)]",857.7,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
755,way/363718383,56.78520210526316,60.54693933157894,"[(56.7842399, 60.5492139), (56.7848127, 60.5503222), (56.786922, 60.5467501), (56.7862481, 60.5454741), (56.7853552, 60.5438481), (56.7842444, 60.5458874), (56.784766, 60.5468784), (56.7847685, 60.5467182), (56.7853786, 60.5456487), (56.7856267, 60.5456231), (56.7857189, 60.5457897), (56.7860572, 60.5464009), (56.7857033, 60.5470367), (56.7855913, 60.5468082), (56.7851933, 60.5475339), (56.7848225, 60.5468342), (56.7844171, 60.5475908), (56.7847344, 60.5482748), (56.7842399, 60.5492139)]",51835.74,1600,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0
756,way/364906293,56.80438138571429,60.6100564,"[(56.8053959, 60.6099185), (56.8045484, 60.6101915), (56.8044062, 60.6087169), (56.8026016, 60.6093322), (56.8028473, 60.6116322), (56.8054744, 60.610685), (56.8053959, 60.6099185)]",33537.53,1950,2,6075.83,0.3133,2,3863.39,0.6346,10,74309.13,0.5627,0.548,84248.35
