id,название,широта_центра,долгота_центра,все_точки_границ,количество_точек,северная_граница,южная_граница,западная_граница,восточная_граница,сервер
767514744,Квартал,56.878309,60.512747,"60.513049,56.877662; 60.514353,56.878624; 60.512200,56.879554; 60.511132,56.878768; 60.512872,56.878056; 60.512571,56.877837; 60.513049,56.877662",7,56.879554,56.877662,60.511132,60.514353,https://overpass.kumi.systems/api/interpreter
767514745,Квартал,56.880556,60.514813,"60.517269,56.880847; 60.514476,56.878744; 60.511123,56.880183; 60.513929,56.882159; 60.517269,56.880847",5,56.882159,56.878744,60.511123,60.517269,https://overpass.kumi.systems/api/interpreter
767514746,Квартал,56.878956,60.520302,"60.518060,56.880978; 60.522577,56.879046; 60.522104,56.878689; 60.522507,56.878526; 60.521739,56.877973; 60.521246,56.878178; 60.521379,56.878278; 60.521137,56.878380; 60.520993,56.878435; 60.520838,56.878484; 60.520736,56.878509; 60.520595,56.878528; 60.520456,56.878517; 60.520307,56.878478; 60.519095,56.878841; 60.518237,56.879465; 60.518543,56.879664; 60.517121,56.880216; 60.518060,56.880978",19,56.880978,56.877973,60.517121,60.522577,https://overpass.kumi.systems/api/interpreter
767514747,Квартал,56.876107,60.518712,"60.518081,56.874168; 60.516440,56.875177; 60.516493,56.875722; 60.519111,56.877662; 60.519481,56.877654; 60.520275,56.877443; 60.521734,56.876865; 60.518081,56.874168",8,56.877662,56.874168,60.51644,60.521734,https://overpass.kumi.systems/api/interpreter
767514748,Квартал,56.873137,60.520823,"60.520475,56.872432; 60.520192,56.872415; 60.519821,56.872765; 60.520190,56.872879; 60.518858,56.874068; 60.520388,56.875230; 60.523211,56.874016; 60.521914,56.873070; 60.522025,56.873026; 60.521408,56.872569; 60.520920,56.872737; 60.520475,56.872432",12,56.87523,56.872415,60.518858,60.523211,https://overpass.kumi.systems/api/interpreter
767514749,Квартал,56.872536,60.51889,"60.520157,56.871820; 60.518500,56.873512; 60.517990,56.873688; 60.516751,56.872829; 60.519787,56.871550; 60.520157,56.871820",6,56.873688,56.87155,60.516751,60.520157,https://overpass.kumi.systems/api/interpreter
767514750,Квартал,56.87037,60.520138,"60.519755,56.871031; 60.518167,56.869853; 60.521010,56.869175; 60.522265,56.870061; 60.519878,56.871069; 60.519755,56.871031",6,56.871069,56.869175,60.518167,60.522265,https://overpass.kumi.systems/api/interpreter
767514751,Квартал,56.871361,60.517073,"60.516552,56.872571; 60.518026,56.871961; 60.519605,56.871304; 60.517588,56.869926; 60.516660,56.870117; 60.514530,56.871081; 60.516552,56.872571",7,56.872571,56.869926,60.51453,60.519605,https://overpass.kumi.systems/api/interpreter
767514752,Квартал,56.875384,60.50845,"60.508400,56.875978; 60.509520,56.875497; 60.508615,56.874869; 60.508443,56.874749; 60.507323,56.875230; 60.508400,56.875978",6,56.875978,56.874749,60.507323,60.50952,https://overpass.kumi.systems/api/interpreter
767514753,Квартал,56.877276,60.508045,"60.511531,56.876874; 60.506709,56.878782; 60.505665,56.878037; 60.506314,56.877766; 60.505719,56.877354; 60.506987,56.876846; 60.509906,56.875675; 60.511531,56.876874",8,56.878782,56.875675,60.505665,60.511531,https://overpass.kumi.systems/api/interpreter
767570957,Квартал,56.85228,60.587383,"60.587333,56.850716; 60.587156,56.851096; 60.587427,56.852384; 60.587357,56.852589; 60.587481,56.853050; 60.587111,56.853126; 60.585077,56.851967; 60.582105,56.853607; 60.582288,56.854322; 60.583811,56.854152; 60.584951,56.854661; 60.586392,56.854416; 60.587363,56.853900; 60.587733,56.853504; 60.588806,56.853539; 60.589551,56.853255; 60.589366,56.852819; 60.588374,56.852914; 60.588085,56.852085; 60.588662,56.851916; 60.589575,56.851492; 60.591183,56.850776; 60.589999,56.849975; 60.588395,56.850037; 60.588202,56.850056; 60.587963,56.850229; 60.587642,56.850543; 60.587333,56.850716",28,56.854661,56.849975,60.582105,60.591183,https://overpass.kumi.systems/api/interpreter
767570958,Квартал,56.853943,60.576627,"60.579252,56.852806; 60.578597,56.852967; 60.576940,56.853008; 60.574434,56.852847; 60.573157,56.853337; 60.572653,56.853530; 60.573062,56.853851; 60.573603,56.854275; 60.575454,56.855912; 60.575974,56.855811; 60.576577,56.855840; 60.582014,56.854484; 60.581811,56.853733; 60.579252,56.852806",14,56.855912,56.852806,60.572653,60.582014,https://overpass.kumi.systems/api/interpreter
767570959,Квартал,56.857534,60.592114,"60.590275,56.857228; 60.592255,56.857293; 60.594312,56.857378; 60.594291,56.857580; 60.594091,56.857576; 60.594071,56.858034; 60.593124,56.858006; 60.590576,56.857736; 60.589975,56.857593; 60.590002,56.857226; 60.590275,56.857228",11,56.858034,56.857226,60.589975,60.594312,https://overpass.kumi.systems/api/interpreter
767570960,Квартал,56.85585,60.587093,"60.589300,56.856425; 60.589325,56.856313; 60.589413,56.855924; 60.589467,56.855739; 60.584482,56.855067; 60.582674,56.855399; 60.582784,56.855513; 60.589300,56.856425",8,56.856425,56.855067,60.582674,60.589467,https://overpass.kumi.systems/api/interpreter
767570961,Квартал,56.857178,60.58462,"60.581210,56.857748; 60.582211,56.855667; 60.582653,56.855674; 60.587947,56.856425; 60.587727,56.856953; 60.587510,56.857425; 60.587241,56.857503; 60.587070,56.857651; 60.584841,56.857854; 60.584798,56.857549; 60.584707,56.857308; 60.582958,56.857041; 60.582599,56.857945; 60.581210,56.857748",14,56.857945,56.855667,60.58121,60.587947,https://overpass.kumi.systems/api/interpreter
767570962,Квартал,56.867675,60.584217,"60.583811,56.867976; 60.583790,56.866836; 60.584578,56.866858; 60.584405,56.867745; 60.584686,56.867747; 60.584595,56.868176; 60.584063,56.868088; 60.583811,56.867976",8,56.868176,56.866836,60.58379,60.584686,https://overpass.kumi.systems/api/interpreter
767570963,Квартал,56.867144,60.582497,"60.583370,56.866816; 60.582899,56.866828; 60.582344,56.866732; 60.581950,56.866569; 60.581456,56.866976; 60.581725,56.867047; 60.581306,56.867654; 60.583114,56.867979; 60.583436,56.868020; 60.583370,56.866816",10,56.86802,56.866569,60.581306,60.583436,https://overpass.kumi.systems/api/interpreter
767570964,Квартал,56.866017,60.583045,"60.583141,56.865487; 60.582218,56.866335; 60.582966,56.866585; 60.583436,56.866607; 60.583366,56.865601; 60.583141,56.865487",6,56.866607,56.865487,60.582218,60.583436,https://overpass.kumi.systems/api/interpreter
767570965,Квартал,56.865598,60.581486,"60.580632,56.865694; 60.580869,56.865527; 60.581119,56.865628; 60.582073,56.864991; 60.583066,56.865414; 60.582009,56.866240; 60.580632,56.865694",7,56.86624,56.864991,60.580632,60.583066,https://overpass.kumi.systems/api/interpreter
767570966,Квартал,56.866733,60.579009,"60.576530,56.867362; 60.579284,56.865339; 60.580041,56.865648; 60.580284,56.865886; 60.581750,56.866474; 60.579713,56.867988; 60.577937,56.867800; 60.576530,56.867362",8,56.867988,56.865339,60.57653,60.58175,https://overpass.kumi.systems/api/interpreter
767570967,Квартал,56.867033,60.575168,"60.574751,56.866129; 60.573485,56.866886; 60.574831,56.867487; 60.574857,56.867420; 60.575116,56.867267; 60.575912,56.867570; 60.576228,56.867383; 60.576580,56.867023; 60.574751,56.866129",9,56.86757,56.866129,60.573485,60.57658,https://overpass.kumi.systems/api/interpreter
767570968,Квартал,56.866169,60.573614,"60.574408,56.866041; 60.573249,56.866751; 60.572584,56.866393; 60.573420,56.865619; 60.574408,56.866041",5,56.866751,56.865619,60.572584,60.574408,https://overpass.kumi.systems/api/interpreter
767570969,Квартал,56.864876,60.576103,"60.577338,56.864331; 60.574651,56.865898; 60.574250,56.865693; 60.576938,56.864126; 60.577338,56.864331",5,56.865898,56.864126,60.57425,60.577338,https://overpass.kumi.systems/api/interpreter
767570970,Квартал,56.861635,60.578336,"60.578992,56.860875; 60.575713,56.862923; 60.576294,56.863213; 60.579568,56.861298; 60.579317,56.861180; 60.579473,56.861081; 60.578992,56.860875",7,56.863213,56.860875,60.575713,60.579568,https://overpass.kumi.systems/api/interpreter
767570971,Квартал,56.86188,60.575854,"60.574536,56.863285; 60.573797,56.862888; 60.574286,56.862612; 60.574391,56.862348; 60.574526,56.862223; 60.577342,56.860663; 60.579155,56.859745; 60.580121,56.859871; 60.574536,56.863285",9,56.863285,56.859745,60.573797,60.580121,https://overpass.kumi.systems/api/interpreter
767570972,Квартал,56.863132,60.570492,"60.570728,56.863385; 60.570969,56.862824; 60.570320,56.862672; 60.570030,56.863226; 60.570175,56.863299; 60.570728,56.863385",6,56.863385,56.862672,60.57003,60.570969,https://overpass.kumi.systems/api/interpreter
767570973,Квартал,56.864313,60.570894,"60.571784,56.864909; 60.571071,56.864631; 60.570787,56.864417; 60.570647,56.863736; 60.570701,56.863464; 60.569934,56.863299; 60.569896,56.863695; 60.570556,56.865100; 60.571779,56.864965; 60.571784,56.864909",10,56.8651,56.863299,60.569896,60.571784,https://overpass.kumi.systems/api/interpreter
767570974,Квартал,56.863789,60.571827,"60.573662,56.863824; 60.571613,56.862830; 60.571071,56.862915; 60.570846,56.863543; 60.570808,56.864009; 60.571001,56.864455; 60.571951,56.864912; 60.573662,56.863824",8,56.864912,56.86283,60.570808,60.573662,https://overpass.kumi.systems/api/interpreter
767570975,Квартал,56.864326,60.573415,"60.572149,56.864965; 60.575057,56.863258; 60.575273,56.863358; 60.572446,56.865081; 60.572149,56.864965",5,56.865081,56.863258,60.572149,60.575273,https://overpass.kumi.systems/api/interpreter
767570977,Квартал,56.863672,60.55524,"60.552279,56.869530; 60.557638,56.867396; 60.559886,56.866455; 60.558969,56.863924; 60.559119,56.860622; 60.558861,56.860370; 60.558110,56.860241; 60.554431,56.859807; 60.552735,56.859742; 60.551920,56.860182; 60.551180,56.861121; 60.550708,56.868815; 60.552279,56.869530",13,56.86953,56.859742,60.550708,60.559886,https://overpass.kumi.systems/api/interpreter
767570978,Квартал,56.868649,60.561298,"60.559019,56.869791; 60.561393,56.868273; 60.561582,56.868177; 60.562740,56.867457; 60.561805,56.867008; 60.560905,56.867568; 60.560219,56.867261; 60.561485,56.866538; 60.563175,56.866226; 60.565368,56.867193; 60.564473,56.868909; 60.564065,56.869337; 60.559853,56.871963; 60.558908,56.871729; 60.556753,56.871159; 60.559019,56.869791",16,56.871963,56.866226,60.556753,60.565368,https://overpass.kumi.systems/api/interpreter
767570979,Квартал,56.872244,60.55386,"60.550218,56.871514; 60.550311,56.871905; 60.553443,56.874989; 60.554683,56.874766; 60.557375,56.872940; 60.557853,56.873174; 60.558502,56.872673; 60.557654,56.872289; 60.556109,56.873303; 60.554951,56.872808; 60.556346,56.871987; 60.553733,56.871301; 60.552628,56.872005; 60.551357,56.871421; 60.552376,56.870727; 60.551432,56.870210; 60.550294,56.870867; 60.550218,56.871514",18,56.874989,56.87021,60.550218,60.558502,https://overpass.kumi.systems/api/interpreter
767601289,Квартал,56.837477,60.569898,"60.568238,56.835610; 60.571425,56.835475; 60.571796,56.837884; 60.571024,56.837909; 60.570995,56.837672; 60.570506,56.837685; 60.570522,56.837884; 60.569822,56.837908; 60.569873,56.838392; 60.570237,56.838351; 60.570883,56.839067; 60.570020,56.839303; 60.569006,56.838275; 60.568911,56.837485; 60.569443,56.837458; 60.569408,56.837203; 60.569648,56.837190; 60.569562,56.836563; 60.568409,56.836617; 60.568238,56.835610",20,56.839303,56.835475,60.568238,60.571796,https://overpass.kumi.systems/api/interpreter
767601290,Квартал,56.836037,60.567166,"60.567823,56.835631; 60.567981,56.836589; 60.566155,56.836649; 60.566049,56.835688; 60.567823,56.835631",5,56.836649,56.835631,60.566049,60.567981,https://overpass.kumi.systems/api/interpreter
767601291,Квартал,56.839443,60.558603,"60.558431,56.839611; 60.558442,56.839196; 60.558857,56.839193; 60.558853,56.839602; 60.558431,56.839611",5,56.839611,56.839193,60.558431,60.558857,https://overpass.kumi.systems/api/interpreter
767601292,Квартал,56.838168,60.560448,"60.561512,56.838606; 60.561479,56.837467; 60.558851,56.837549; 60.558887,56.838610; 60.561512,56.838606",5,56.83861,56.837467,60.558851,60.561512,https://overpass.kumi.systems/api/interpreter
767601293,Квартал,56.836646,60.559943,"60.558990,56.837274; 60.561174,56.837163; 60.561041,56.836198; 60.560638,56.835967; 60.558823,56.836001; 60.558990,56.837274",6,56.837274,56.835967,60.558823,60.561174,https://overpass.kumi.systems/api/interpreter
767601294,Квартал,56.836841,60.557446,"60.556759,56.837412; 60.558625,56.837362; 60.558432,56.835977; 60.556654,56.836041; 60.556759,56.837412",5,56.837412,56.835977,60.556654,60.558625,https://overpass.kumi.systems/api/interpreter
767601295,Квартал,56.83665,60.554631,"60.553454,56.836166; 60.556144,56.836066; 60.556362,56.837396; 60.553740,56.837454; 60.553454,56.836166",5,56.837454,56.836066,60.553454,60.556362,https://overpass.kumi.systems/api/interpreter
767601296,Квартал,56.838137,60.542239,"60.543492,56.839108; 60.543358,56.836596; 60.540279,56.836731; 60.540574,56.839140; 60.543492,56.839108",5,56.83914,56.836596,60.540279,60.543492,https://overpass.kumi.systems/api/interpreter
767601297,Квартал,56.838543,60.546843,"60.548420,56.837804; 60.544136,56.838064; 60.544243,56.839214; 60.547092,56.839228; 60.548744,56.839146; 60.548420,56.837804",6,56.839228,56.837804,60.544136,60.548744,https://overpass.kumi.systems/api/interpreter
767601298,Квартал,56.837009,60.546591,"60.548176,56.836408; 60.544029,56.836549; 60.544147,56.837975; 60.548426,56.837702; 60.548176,56.836408",5,56.837975,56.836408,60.544029,60.548426,https://overpass.kumi.systems/api/interpreter
767601299,Квартал,56.837568,60.550279,"60.550804,56.836279; 60.548363,56.836411; 60.549109,56.839214; 60.549506,56.839217; 60.551534,56.839114; 60.551174,56.837101; 60.550938,56.836928; 60.550804,56.836279",8,56.839217,56.836279,60.548363,60.551534,https://overpass.kumi.systems/api/interpreter
767601300,Квартал,56.837246,60.552052,"60.552843,56.836200; 60.553411,56.838956; 60.551697,56.839063; 60.551381,56.837079; 60.551145,56.836946; 60.551043,56.836276; 60.552843,56.836200",7,56.839063,56.8362,60.551043,60.553411,https://overpass.kumi.systems/api/interpreter
767601301,Квартал,56.839357,60.599916,"60.600910,56.839069; 60.598781,56.838778; 60.598370,56.839839; 60.600607,56.840029; 60.600910,56.839069",5,56.840029,56.838778,60.59837,60.60091,https://overpass.kumi.systems/api/interpreter
767601302,Квартал,56.840752,60.590533,"60.590426,56.839226; 60.594181,56.839551; 60.593800,56.840971; 60.591104,56.841973; 60.590737,56.841674; 60.590356,56.841821; 60.589830,56.841451; 60.588757,56.841498; 60.588405,56.841138; 60.588407,56.840789; 60.589970,56.839707; 60.590426,56.839226",12,56.841973,56.839226,60.588405,60.594181,https://overpass.kumi.systems/api/interpreter
767601303,Квартал,56.838964,60.58576,"60.586566,56.838814; 60.586450,56.839277; 60.585061,56.839143; 60.584884,56.839054; 60.585034,56.838680; 60.586566,56.838814",6,56.839277,56.83868,60.584884,60.586566,https://overpass.kumi.systems/api/interpreter
767601304,Квартал,56.840648,60.584486,"60.584818,56.841074; 60.585532,56.841447; 60.583130,56.842615; 60.581301,56.841403; 60.583844,56.840437; 60.584047,56.840250; 60.584315,56.839592; 60.585195,56.839322; 60.585864,56.840028; 60.585767,56.840166; 60.585196,56.840365; 60.584818,56.841074",12,56.842615,56.839322,60.581301,60.585864,https://overpass.kumi.systems/api/interpreter
767601305,Квартал,56.840309,60.572047,"60.570383,56.840089; 60.570813,56.841654; 60.572605,56.841790; 60.572396,56.840857; 60.572326,56.840763; 60.573332,56.840533; 60.572885,56.840079; 60.572767,56.840079; 60.572612,56.839904; 60.572562,56.839849; 60.572521,56.839804; 60.572470,56.839752; 60.572196,56.839431; 60.570448,56.839962; 60.570383,56.840089",15,56.84179,56.839431,60.570383,60.573332,https://overpass.kumi.systems/api/interpreter
767601306,Квартал,56.839975,60.578307,"60.579747,56.839401; 60.579780,56.839375; 60.580160,56.839425; 60.580405,56.839450; 60.580241,56.839893; 60.579836,56.840898; 60.574263,56.841734; 60.574070,56.841277; 60.575078,56.840892; 60.575556,56.840725; 60.577669,56.840358; 60.578366,56.839932; 60.578181,56.839788; 60.577896,56.839538; 60.579283,56.839081; 60.579477,56.839174; 60.579764,56.839205; 60.579747,56.839401",18,56.841734,56.839081,60.57407,60.580405,https://overpass.kumi.systems/api/interpreter
767601307,Квартал,56.845112,60.583528,"60.582749,56.843210; 60.579812,56.844378; 60.582154,56.846349; 60.584117,56.846757; 60.586939,56.846959; 60.587322,56.846807; 60.586011,56.845880; 60.584718,56.846344; 60.583645,56.846065; 60.582197,56.844932; 60.582119,56.844498; 60.582792,56.844008; 60.582460,56.843759; 60.583141,56.843518; 60.582749,56.843210",15,56.846959,56.84321,60.579812,60.587322,https://overpass.kumi.systems/api/interpreter
767601308,Квартал,56.843877,60.578103,"60.578747,56.844494; 60.576728,56.844498; 60.576760,56.843264; 60.577472,56.842988; 60.577450,56.843800; 60.578095,56.843803; 60.579020,56.843436; 60.579904,56.844120; 60.578747,56.844494",9,56.844498,56.842988,60.576728,60.579904,https://overpass.kumi.systems/api/interpreter
